ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct,TARGET
63028,0,0,0,3,1.0,9,97,12,0,2,4,9.0,24256.0,32873.0,15.0,2,1,2.0,6.0,0.7379,0.3889,3,2,4,0.5,2,3,0.4444,0
48885,0,0,0,0,,0,154,154,0,0,0,1.0,50.0,110.0,1.0,0,0,0.0,0.0,0.4545,1.0,0,0,0,1.0,0,0,0.0,0
60544,17,2,0,1,3.0,1,247,5,0,1,3,7.0,18569.0,22771.0,12.0,0,0,1.0,3.0,0.8155,0.5,0,0,1,0.4375,4,0,0.4286,0
68494,3,1,1,8,1.0,4,103,14,0,0,4,8.0,13346.0,16079.0,9.0,9,1,3.0,4.0,0.83,0.4211,2,1,10,0.4211,2,2,0.5,1
4693,2,1,0,7,2.0,1,226,5,0,1,4,6.0,11493.0,11987.0,13.0,1,1,3.0,4.0,0.9588,0.2667,3,1,2,0.4,3,2,0.6667,0
24073,1,1,0,7,0.0,18,125,3,2,4,10,7.0,26784.0,31542.0,10.0,3,2,3.0,3.0,0.8492,0.2941,3,2,5,0.4118,3,4,1.4286,0
23711,0,0,0,7,1.0,4,156,3,1,1,2,11.0,49728.0,70845.0,18.0,0,0,7.0,7.0,0.7019,0.5,0,0,0,0.5,0,0,0.1818,0
65769,1,1,0,0,,0,120,8,0,1,2,4.0,486.0,531.0,4.0,2,0,2.0,2.0,0.9153,0.3333,1,0,2,0.6667,1,0,0.5,0
61383,0,0,0,10,0.0,9,170,6,0,3,4,9.0,45102.0,63191.0,12.0,2,1,4.0,5.0,0.7137,0.5294,0,1,2,0.5294,1,1,0.4444,0
124714,0,0,0,2,3.0,3,172,17,0,0,6,12.0,26417.0,42578.0,22.0,1,1,4.0,7.0,0.6204,0.375,3,3,3,0.5,3,3,0.5,0
123031,3,3,0,7,1.0,9,127,9,0,1,4,6.0,5478.0,7424.0,10.0,0,0,2.0,4.0,0.7379,0.3846,1,0,1,0.4615,3,0,0.6667,0
17315,0,0,0,0,10.0,0,155,4,0,3,4,9.0,39256.0,56077.0,13.0,0,0,5.0,5.0,0.7,0.9231,0,0,0,0.6923,0,0,0.4444,0
44045,0,0,0,8,0.0,4,106,8,0,2,5,17.0,26550.0,54869.0,23.0,0,0,3.0,4.0,0.4839,0.875,0,0,0,0.7083,0,0,0.2941,0
87982,3,3,0,7,0.0,17,110,3,1,3,7,8.0,21153.0,32878.0,21.0,2,0,3.0,6.0,0.6434,0.5417,1,0,3,0.3333,1,0,0.875,0
92860,4,3,1,3,2.0,4,226,16,0,0,1,0.0,,,2.0,4,0,,,,0.1429,0,1,4,0.0,2,1,0.0,1
3891,7,5,0,3,1.0,1,129,33,0,0,0,2.0,1699.0,1714.0,6.0,7,3,2.0,2.0,0.9912,0.0769,0,7,12,0.1538,10,7,0.0,0
10837,0,0,0,0,,0,216,9,0,3,7,8.0,16039.0,49843.0,14.0,0,0,1.0,1.0,0.3218,0.9286,0,0,0,0.5714,0,0,0.875,0
32691,0,0,0,0,,0,245,27,0,0,0,8.0,21620.0,25326.0,7.0,2,1,5.0,5.0,0.8537,0.3333,2,4,5,0.6667,4,5,0.0,1
82092,0,0,0,3,0.0,2,33,5,0,5,11,9.0,17438.0,30407.0,18.0,0,0,1.0,4.0,0.5735,0.9474,0,0,0,0.4737,0,0,1.2222,0
80754,2,1,0,2,1.0,1,135,6,0,1,1,3.0,8779.0,13422.0,4.0,2,2,1.0,2.0,0.6541,0.4286,0,2,2,0.4286,3,2,0.3333,1
66314,1,0,1,4,1.0,3,241,25,0,0,0,3.0,0.0,1854.0,11.0,14,14,,,0.0,0.1481,0,14,14,0.1111,15,14,0.0,0
41098,5,5,0,8,1.0,10,294,3,1,4,9,9.0,54643.0,62295.0,28.0,0,0,4.0,6.0,0.8772,0.4545,2,0,4,0.2727,3,1,1.0,1
3140,2,0,1,2,2.0,1,129,5,0,5,7,13.0,23210.0,25638.0,21.0,2,1,9.0,10.0,0.9053,0.625,0,1,2,0.5417,1,1,0.5385,0
59229,0,0,0,1,5.0,0,98,4,0,5,11,13.0,38444.0,55633.0,14.0,0,0,6.0,7.0,0.691,0.9333,0,0,0,0.8667,0,0,0.8462,0
113054,0,0,0,0,8.0,2,196,7,0,1,6,24.0,18117.0,25940.0,34.0,0,0,6.0,7.0,0.6984,0.8,0,0,0,0.6857,0,0,0.25,0
75115,0,0,0,3,1.0,3,170,2,1,2,5,16.0,47581.0,105333.0,22.0,0,0,1.0,2.0,0.4517,0.6667,0,0,0,0.5926,0,0,0.3125,0
123305,0,0,0,2,1.0,3,238,8,0,2,3,12.0,25322.0,16164.0,13.0,3,0,9.0,9.0,1.5666,0.4,3,3,3,0.6,3,3,0.25,1
49017,3,2,0,1,1.0,1,48,35,0,0,0,1.0,4928.0,5000.0,2.0,0,0,1.0,1.0,0.9856,0.5,0,0,0,0.5,1,0,0.0,0
17344,0,0,0,4,1.0,1,91,2,1,1,1,7.0,17628.0,20631.0,9.0,1,1,3.0,6.0,0.8544,0.2727,3,1,4,0.6364,1,3,0.1429,0
34618,0,0,0,0,8.0,3,91,28,0,0,0,7.0,9755.0,12281.0,15.0,0,0,4.0,4.0,0.7943,0.1667,3,0,0,0.3889,0,0,0.0,0
126190,2,0,0,1,1.0,2,123,12,0,1,2,2.0,25396.0,28255.0,2.0,0,0,1.0,1.0,0.8988,0.6667,0,0,0,0.6667,2,0,1.0,0
62599,0,0,0,8,1.0,4,208,2,3,9,15,9.0,39637.0,52930.0,19.0,0,0,3.0,5.0,0.7489,0.5185,1,0,0,0.3333,0,0,1.6667,0
75620,1,1,0,0,7.0,3,132,7,0,2,2,4.0,2202.0,2548.0,8.0,3,3,2.0,2.0,0.8642,0.3333,0,3,4,0.3333,4,3,0.5,1
60838,0,0,0,0,,0,348,9,0,1,2,8.0,15662.0,19234.0,18.0,0,0,4.0,6.0,0.8143,0.4211,3,0,2,0.4211,0,1,0.25,0
10298,0,0,0,2,1.0,2,334,13,0,0,2,3.0,10221.0,14079.0,7.0,2,0,0.0,1.0,0.726,0.3,0,0,4,0.3,0,0,0.6667,0
70253,0,0,0,0,8.0,0,334,21,0,0,1,4.0,9581.0,20108.0,10.0,0,0,0.0,1.0,0.4765,0.5,0,0,0,0.4,0,0,0.25,0
47652,0,0,0,1,2.0,0,155,6,0,3,5,8.0,11267.0,13489.0,11.0,0,0,4.0,5.0,0.8353,0.6923,0,0,0,0.6154,0,0,0.625,0
31626,0,0,0,7,2.0,9,215,5,0,1,4,11.0,22342.0,28614.0,20.0,0,0,7.0,8.0,0.7808,0.7273,0,0,0,0.5,0,0,0.3636,0
17505,0,0,0,0,9.0,0,43,8,0,6,28,30.0,10604.0,83553.0,35.0,0,0,2.0,3.0,0.1269,0.8947,0,0,0,0.7895,0,0,0.9333,0
21693,2,2,1,0,15.0,1,224,7,0,1,2,3.0,146.0,150.0,10.0,3,1,1.0,1.0,0.9733,0.3077,0,1,3,0.2308,3,1,0.6667,0
119238,5,5,0,4,1.0,3,72,5,0,1,1,2.0,0.0,0.0,4.0,1,1,,,0.0,0.3333,0,1,2,0.3333,3,1,0.5,0
119375,1,0,1,2,2.0,8,197,9,0,2,2,5.0,29867.0,35805.0,12.0,8,2,2.0,3.0,0.8342,0.25,0,3,10,0.25,3,3,0.4,0
120022,0,0,0,11,1.0,7,39,4,0,1,8,19.0,14383.0,30938.0,22.0,0,0,5.0,9.0,0.4649,0.8636,3,0,0,0.8636,0,0,0.4211,1
1514,0,0,0,1,3.0,1,148,10,0,2,6,14.0,55642.0,77854.0,24.0,0,0,7.0,9.0,0.7147,0.5926,3,0,0,0.5185,0,0,0.4286,1
19451,1,0,0,1,3.0,4,174,14,0,0,4,7.0,27964.0,49882.0,12.0,0,0,3.0,3.0,0.5606,0.3333,1,1,2,0.5833,1,1,0.5714,0
105787,0,0,0,5,0.0,7,309,5,0,5,10,18.0,39692.0,53401.0,38.0,0,0,8.0,9.0,0.7433,0.625,2,0,1,0.45,0,1,0.5556,0
125561,21,19,0,1,5.0,0,72,14,0,0,2,3.0,14377.0,18437.0,4.0,2,1,1.0,1.0,0.7798,0.6667,0,1,2,0.5,20,1,0.6667,0
48650,2,0,0,2,0.0,5,301,7,0,1,4,9.0,44145.0,48476.0,16.0,0,0,5.0,5.0,0.9107,0.5789,1,0,2,0.4737,0,0,0.4444,0
31731,4,1,0,1,4.0,3,315,5,0,2,5,5.0,15958.0,19149.0,8.0,3,0,4.0,5.0,0.8334,0.5,0,0,4,0.4167,0,0,1.0,0
40196,2,0,0,5,1.0,12,12,2,2,10,10,10.0,62982.0,70895.0,8.0,0,0,9.0,9.0,0.8884,0.8,0,0,0,1.0,2,0,1.0,0
30279,0,0,0,1,1.0,5,312,6,0,4,8,22.0,67275.0,142306.0,27.0,0,0,4.0,7.0,0.4727,0.8889,0,0,0,0.8148,0,0,0.3636,0
60904,0,0,0,2,4.0,1,45,5,0,4,6,7.0,5488.0,7787.0,11.0,0,0,2.0,3.0,0.7048,0.9091,0,0,0,0.6364,0,0,0.8571,0
48682,0,0,0,4,1.0,3,208,7,0,4,11,20.0,16209.0,73744.0,37.0,0,0,3.0,3.0,0.2198,0.7179,0,0,0,0.5128,0,0,0.55,0
95418,0,0,0,12,1.0,10,217,3,1,4,7,9.0,18370.0,37263.0,24.0,6,5,4.0,5.0,0.493,0.3438,2,5,8,0.2813,5,6,0.7778,0
27093,4,3,0,1,1.0,1,100,11,0,2,2,4.0,14775.0,17191.0,5.0,1,0,2.0,3.0,0.8595,0.5,2,0,2,0.6667,2,1,0.5,0
49787,0,0,0,3,1.0,1,141,6,0,2,3,10.0,18264.0,44903.0,11.0,0,0,2.0,4.0,0.4067,0.9091,0,0,0,0.9091,0,0,0.3,0
120034,0,0,0,3,1.0,3,249,44,0,0,0,2.0,1172.0,4550.0,3.0,2,0,0.0,1.0,0.2576,0.3333,0,0,3,0.3333,0,0,0.0,0
35562,12,4,0,2,1.0,7,132,4,0,5,6,6.0,5396.0,6260.0,12.0,3,2,3.0,3.0,0.862,0.4,0,2,4,0.4,3,2,1.0,0
109184,1,0,1,1,2.0,5,129,9,0,1,6,5.0,22205.0,25741.0,10.0,9,0,2.0,3.0,0.8626,0.3636,0,0,9,0.2273,0,0,1.2,0
28092,1,1,0,6,0.0,4,91,3,1,7,9,10.0,14781.0,15754.0,7.0,2,1,4.0,4.0,0.9382,0.4667,2,1,2,0.6667,1,2,0.9,0
118027,0,0,0,1,1.0,1,259,6,0,5,9,18.0,32862.0,65135.0,34.0,0,0,8.0,9.0,0.5045,0.8,0,0,0,0.5143,0,0,0.5,0
76143,2,2,0,2,1.0,4,42,4,0,4,10,3.0,1633.0,2002.0,6.0,3,1,2.0,2.0,0.8157,0.3333,3,3,3,0.2,5,3,3.3333,1
100899,3,2,0,0,,0,282,13,0,0,1,2.0,0.0,0.0,8.0,0,0,,,0.0,0.4444,0,0,0,0.2222,1,0,0.5,0
1827,2,0,0,5,1.0,0,128,15,0,0,1,2.0,6014.0,9552.0,12.0,0,0,1.0,2.0,0.6296,0.0833,2,1,3,0.1667,3,2,0.5,0
47519,0,0,0,2,0.0,2,160,6,0,2,3,5.0,7432.0,11059.0,16.0,2,0,2.0,3.0,0.672,0.2381,3,1,3,0.2381,1,1,0.6,0
42016,0,0,0,1,3.0,0,133,21,0,0,1,7.0,10155.0,17507.0,7.0,0,0,1.0,3.0,0.5801,0.8571,2,0,1,1.0,0,1,0.1429,0
68480,5,3,1,1,2.0,2,248,9,0,1,5,9.0,23933.0,30834.0,13.0,1,1,6.0,7.0,0.7762,0.4,2,1,2,0.6,1,2,0.5556,0
42948,2,2,0,8,4.0,10,130,4,0,2,3,6.0,16634.0,31927.0,8.0,2,1,3.0,4.0,0.521,0.4167,0,1,3,0.5,2,1,0.5,0
117453,0,0,0,0,8.0,5,176,6,0,3,5,6.0,7220.0,8157.0,10.0,2,0,4.0,5.0,0.8851,0.4375,0,1,2,0.375,1,1,0.8333,0
34662,3,0,0,4,2.0,1,268,32,0,0,0,1.0,127.0,300.0,5.0,4,1,0.0,0.0,0.4233,0.1111,0,1,5,0.1111,1,1,0.0,0
15922,1,1,0,3,1.0,3,96,8,0,2,3,4.0,2105.0,9214.0,6.0,0,0,2.0,2.0,0.2285,0.5,2,1,2,0.5,2,2,0.75,0
117751,0,0,0,0,24.0,0,187,5,0,2,4,21.0,27440.0,34968.0,33.0,0,0,11.0,12.0,0.7847,0.4722,3,1,2,0.5833,1,1,0.1905,0
77481,5,5,0,10,0.0,6,172,17,0,0,2,15.0,69466.0,85725.0,9.0,11,8,10.0,10.0,0.8103,0.0714,3,12,19,0.5357,14,13,0.1333,1
109780,2,0,0,4,1.0,4,129,15,0,0,2,2.0,521.0,155.0,0.0,2,2,1.0,1.0,3.3613,0.0,0,2,2,0.5,2,2,1.0,1
117262,0,0,0,3,0.0,5,120,5,0,4,18,35.0,74385.0,137980.0,53.0,0,0,8.0,9.0,0.5391,0.7222,0,0,0,0.6481,0,0,0.5143,0
20082,0,0,0,4,1.0,8,238,10,0,1,6,8.0,26755.0,36695.0,18.0,0,0,2.0,3.0,0.7291,0.4762,3,0,2,0.381,0,1,0.75,0
27210,2,0,1,9,0.0,8,139,4,0,3,4,5.0,2267.0,2987.0,10.0,0,0,3.0,4.0,0.759,0.5,0,1,2,0.4167,1,1,0.8,0
68823,1,0,1,0,7.0,5,213,5,0,2,4,9.0,16673.0,24125.0,18.0,23,2,3.0,3.0,0.6911,0.2381,2,2,24,0.2143,2,3,0.4444,0
74161,2,0,0,1,0.0,1,278,15,0,0,2,6.0,3815.0,3901.0,12.0,0,0,4.0,5.0,0.978,0.4167,2,0,1,0.5,1,1,0.3333,0
43423,0,0,0,6,0.0,8,174,3,1,4,9,18.0,85318.0,98293.0,24.0,1,0,13.0,15.0,0.868,0.6071,3,0,1,0.6429,0,1,0.5,1
33454,0,0,0,3,1.0,4,218,12,0,1,1,2.0,0.0,300.0,3.0,0,0,,,0.0,1.0,0,0,0,0.6667,0,0,0.5,0
114640,0,0,0,0,12.0,0,211,1,2,2,4,13.0,21125.0,24720.0,16.0,0,0,8.0,9.0,0.8546,0.6667,0,0,0,0.7222,0,0,0.3077,0
2940,1,0,1,8,1.0,6,168,7,0,1,4,6.0,19415.0,35027.0,9.0,16,0,3.0,4.0,0.5543,0.1481,3,2,18,0.2222,2,4,0.6667,1
21443,2,2,0,3,1.0,5,284,3,1,3,4,11.0,11976.0,14905.0,16.0,0,0,4.0,5.0,0.8035,0.6111,3,0,0,0.6111,0,0,0.3636,0
119533,0,0,0,1,5.0,1,116,4,0,1,1,1.0,,,4.0,0,0,,,,0.25,0,1,1,0.25,1,1,1.0,0
32607,0,0,1,0,9.0,1,132,6,0,4,4,6.0,3150.0,3684.0,7.0,7,2,3.0,3.0,0.855,0.375,0,2,7,0.375,2,2,0.6667,0
41383,2,2,0,9,0.0,4,353,9,0,1,3,10.0,18008.0,30920.0,18.0,0,0,5.0,6.0,0.5824,0.45,2,0,2,0.5,2,1,0.3,1
56666,0,0,0,22,1.0,19,343,7,0,1,1,6.0,70093.0,74173.0,12.0,9,4,4.0,5.0,0.945,0.1818,0,7,9,0.2727,7,7,0.1667,1
55166,4,3,0,8,1.0,9,88,14,0,0,2,2.0,5930.0,8925.0,2.0,2,0,0.0,2.0,0.6644,0.4,0,0,2,0.4,0,0,1.0,0
96384,0,0,0,1,4.0,7,261,8,0,5,10,22.0,81984.0,137611.0,36.0,0,0,4.0,4.0,0.5958,0.641,3,1,1,0.5641,1,1,0.4545,0
62894,0,0,0,0,,0,224,3,2,5,6,9.0,26804.0,32276.0,16.0,1,0,5.0,7.0,0.8305,0.6471,0,0,1,0.5294,0,0,0.6667,0
37507,0,0,0,11,2.0,5,155,5,0,3,8,14.0,36461.0,84775.0,23.0,0,0,3.0,3.0,0.4301,0.76,0,0,0,0.56,0,0,0.5714,0
29575,2,1,1,4,1.0,0,170,3,1,2,4,8.0,41870.0,51380.0,16.0,0,0,5.0,7.0,0.8149,0.4091,0,0,0,0.3636,1,0,0.5,0
27454,0,0,0,1,2.0,0,275,10,0,3,4,22.0,105435.0,180967.0,39.0,0,0,8.0,8.0,0.5826,0.6923,0,0,1,0.5641,0,0,0.1818,0
79474,0,0,0,3,0.0,2,265,24,0,0,1,12.0,9764.0,33486.0,24.0,0,0,2.0,3.0,0.2916,0.68,0,0,0,0.48,0,0,0.0833,0
31784,1,1,0,2,5.0,6,209,9,0,2,2,5.0,6954.0,16447.0,19.0,0,0,1.0,1.0,0.4228,0.6316,0,0,0,0.2632,1,0,0.4,0
13286,11,6,1,1,1.0,1,103,11,0,1,3,5.0,20256.0,26569.0,6.0,9,3,4.0,5.0,0.7624,0.2667,0,3,9,0.3333,9,3,0.6,0
2678,0,0,0,4,1.0,0,188,17,0,0,3,14.0,30021.0,46475.0,19.0,1,1,6.0,8.0,0.646,0.625,0,1,1,0.5833,1,1,0.2143,0
56679,4,1,0,1,5.0,0,169,23,0,0,1,5.0,348.0,9424.0,7.0,2,1,0.0,0.0,0.0369,0.5833,0,1,3,0.4167,3,1,0.2,0
5881,3,1,0,4,1.0,3,234,30,0,0,0,5.0,11288.0,21709.0,6.0,3,2,3.0,4.0,0.52,0.1818,2,4,5,0.4545,5,5,0.0,1
54270,0,0,0,3,2.0,0,124,13,0,0,4,7.0,977.0,11280.0,18.0,0,0,0.0,0.0,0.0866,0.5455,0,0,0,0.3182,0,0,0.5714,0
63037,1,0,1,6,0.0,5,251,3,1,3,5,8.0,39717.0,46647.0,12.0,6,0,4.0,5.0,0.8514,0.4,0,0,6,0.4,0,0,0.625,0
29152,1,1,0,13,1.0,7,119,6,0,3,4,8.0,20064.0,22197.0,11.0,1,0,4.0,5.0,0.9039,0.4615,1,0,1,0.6154,1,0,0.5,0
79238,2,2,0,3,1.0,1,157,6,0,1,4,12.0,27557.0,37554.0,18.0,0,0,7.0,8.0,0.7338,0.7222,1,0,3,0.6667,0,0,0.3333,0
15905,7,5,0,4,1.0,2,89,3,1,2,2,3.0,19467.0,26690.0,3.0,4,1,1.0,2.0,0.7294,0.25,0,1,4,0.375,3,1,0.6667,0
90083,1,1,0,7,0.0,6,406,2,1,3,3,5.0,4275.0,22069.0,10.0,0,0,1.0,1.0,0.1937,0.6364,0,0,0,0.4545,0,0,0.6,0
117576,0,0,0,1,1.0,2,199,24,0,0,1,4.0,1788.0,2960.0,6.0,1,0,1.0,1.0,0.6041,0.5714,0,0,2,0.5714,0,0,0.25,0
115707,0,0,1,1,1.0,2,267,37,0,0,0,2.0,704.0,3900.0,6.0,2,0,0.0,0.0,0.1805,0.375,0,0,2,0.25,0,0,0.0,0
62664,3,2,0,2,4.0,4,154,4,0,2,3,4.0,5272.0,8922.0,7.0,3,3,1.0,1.0,0.5909,0.5,0,3,5,0.4,5,3,0.75,1
48846,0,0,0,7,2.0,6,109,2,4,7,13,15.0,16173.0,36933.0,22.0,0,0,3.0,6.0,0.4379,0.5,0,0,0,0.5,0,0,0.8667,0
16248,0,0,0,0,22.0,3,523,8,0,1,2,6.0,11792.0,23145.0,11.0,0,0,1.0,2.0,0.5095,0.8182,0,0,0,0.5455,0,0,0.3333,0
84380,2,0,0,7,1.0,15,49,6,0,4,14,21.0,52097.0,101580.0,26.0,0,0,11.0,14.0,0.5129,0.9259,0,0,0,0.7778,2,0,0.6667,0
93412,7,7,0,4,3.0,13,99,5,0,1,2,9.0,9715.0,18395.0,23.0,10,7,3.0,4.0,0.5281,0.25,2,8,13,0.25,11,9,0.2222,0
84872,0,0,0,4,3.0,7,156,6,0,4,6,10.0,59059.0,72533.0,17.0,0,0,4.0,5.0,0.8142,0.4737,3,1,2,0.5263,1,2,0.6,1
16557,0,0,0,1,1.0,1,62,15,0,0,1,6.0,13281.0,13986.0,7.0,0,0,5.0,5.0,0.9496,0.75,0,0,0,0.75,0,0,0.1667,0
100572,0,0,0,1,1.0,0,25,25,0,0,0,1.0,3102.0,5300.0,1.0,0,0,0.0,1.0,0.5853,1.0,0,0,0,1.0,0,0,0.0,0
110963,1,1,0,5,0.0,0,104,15,0,0,3,8.0,33105.0,49849.0,20.0,0,0,4.0,4.0,0.6641,0.55,3,0,2,0.4,1,2,0.375,0
62851,5,5,0,0,,0,265,15,0,0,1,3.0,16458.0,22475.0,3.0,0,0,1.0,1.0,0.7323,0.5,0,1,1,0.75,6,1,0.3333,0
71653,0,0,0,0,23.0,0,309,11,0,2,7,13.0,19771.0,46047.0,21.0,0,0,1.0,3.0,0.4294,0.619,3,1,3,0.619,1,1,0.5385,0
81554,0,0,0,1,4.0,4,79,4,0,3,7,6.0,24757.0,27605.0,12.0,0,0,5.0,5.0,0.8968,0.6,0,0,2,0.4,0,0,1.1667,0
3766,0,0,0,5,0.0,9,91,4,0,5,7,4.0,3490.0,3917.0,20.0,0,0,4.0,4.0,0.891,0.5714,0,0,0,0.1905,0,0,1.75,0
108263,3,0,0,0,11.0,2,441,10,0,2,4,8.0,36010.0,64014.0,19.0,0,0,1.0,1.0,0.5625,0.6,0,0,0,0.4,1,0,0.5,0
111264,0,0,0,4,1.0,2,145,4,0,2,7,11.0,53424.0,57906.0,20.0,0,0,8.0,9.0,0.9226,0.6364,0,0,0,0.5,0,0,0.6364,0
6543,1,0,0,0,13.0,3,234,12,0,1,2,10.0,24517.0,41285.0,28.0,0,0,5.0,6.0,0.5938,0.7241,0,1,2,0.3448,2,1,0.2,0
7331,0,0,0,3,0.0,6,142,13,0,0,1,1.0,0.0,0.0,2.0,1,0,0.0,0.0,0.0,0.6667,0,0,1,0.3333,0,0,1.0,0
84659,1,0,1,8,5.0,4,933,2,1,5,7,16.0,20602.0,23285.0,25.0,15,2,5.0,8.0,0.8848,0.3111,0,2,15,0.3556,2,2,0.4375,0
101987,2,1,1,2,2.0,2,125,4,0,2,2,3.0,8717.0,8949.0,7.0,4,0,2.0,2.0,0.9741,0.1667,3,0,7,0.25,1,2,0.6667,1
104135,0,0,0,0,8.0,2,105,13,0,0,4,7.0,4530.0,11862.0,8.0,3,2,3.0,4.0,0.3819,0.0909,3,4,5,0.6364,4,5,0.5714,0
26768,3,2,0,4,1.0,12,115,10,0,1,2,3.0,881.0,1156.0,4.0,2,0,1.0,2.0,0.7621,0.3333,2,0,2,0.5,1,1,0.6667,1
45633,0,0,0,4,0.0,4,239,2,1,2,2,2.0,453.0,529.0,2.0,2,1,2.0,2.0,0.8563,0.4,0,1,3,0.4,1,1,1.0,0
78410,2,2,0,0,11.0,4,139,6,0,2,6,5.0,24016.0,27120.0,10.0,2,1,2.0,3.0,0.8855,0.6154,0,1,4,0.3846,3,1,1.2,1
73114,0,0,0,0,,0,68,29,0,0,0,2.0,0.0,602.0,1.0,1,1,,,0.0,0.5,0,1,1,1.0,1,1,0.0,0
3438,0,0,0,3,1.0,0,52,3,1,3,6,9.0,6576.0,7095.0,8.0,0,0,6.0,6.0,0.9268,0.8889,0,0,0,1.0,0,0,0.6667,0
88228,1,0,1,5,1.0,1,405,10,0,1,5,15.0,68926.0,96183.0,22.0,17,16,7.0,10.0,0.7166,0.3659,0,16,19,0.3659,16,16,0.3333,0
52684,5,1,1,2,1.0,1,236,22,0,0,1,1.0,13744.0,19985.0,3.0,4,0,0.0,1.0,0.6877,0.1429,0,0,5,0.1429,1,0,1.0,0
112405,1,1,0,7,0.0,10,249,2,2,4,6,11.0,16147.0,21817.0,15.0,1,0,6.0,8.0,0.7401,0.35,3,1,2,0.55,2,1,0.5455,0
79072,10,1,1,2,2.0,2,131,4,0,5,8,5.0,8401.0,13048.0,20.0,2,0,3.0,4.0,0.6439,0.5,0,0,3,0.2273,1,0,1.6,0
9421,0,0,0,2,1.0,4,143,1,1,3,6,12.0,38852.0,48047.0,25.0,0,0,7.0,7.0,0.8086,0.4643,0,0,1,0.4286,0,0,0.5,0
31606,4,2,1,8,0.0,11,40,5,0,4,11,11.0,36173.0,44298.0,15.0,0,0,5.0,8.0,0.8166,0.9375,0,0,0,0.6875,2,0,1.0,0
79685,0,0,0,2,3.0,3,170,7,0,2,5,7.0,17059.0,18506.0,10.0,0,0,5.0,5.0,0.9218,0.5833,1,0,0,0.5833,0,0,0.7143,0
34106,0,0,0,6,1.0,1,53,13,0,0,1,11.0,41911.0,69757.0,13.0,0,0,2.0,4.0,0.6008,0.9231,0,0,0,0.8462,0,0,0.0909,0
97149,0,0,0,3,3.0,4,32,3,1,3,4,5.0,3954.0,5979.0,4.0,0,0,2.0,5.0,0.6613,0.8,0,0,0,1.0,0,0,0.8,0
61286,1,1,0,7,0.0,16,213,3,1,9,13,12.0,22793.0,24646.0,25.0,1,0,8.0,11.0,0.9248,0.3889,0,0,3,0.3333,1,0,1.0833,0
64635,0,0,0,5,0.0,4,133,1,1,3,8,12.0,24323.0,41520.0,15.0,3,0,4.0,4.0,0.5858,0.5,3,0,3,0.5,0,2,0.6667,0
98723,0,0,0,2,1.0,1,167,3,1,6,9,19.0,36845.0,56317.0,32.0,0,0,8.0,10.0,0.6542,0.6765,0,0,0,0.5588,0,0,0.4737,0
77157,5,3,1,3,4.0,10,128,1,1,2,2,2.0,59.0,400.0,6.0,11,0,0.0,0.0,0.1475,0.0,2,0,12,0.1,2,1,1.0,0
88059,0,0,1,4,1.0,2,115,15,0,0,2,4.0,14767.0,19736.0,5.0,5,1,2.0,3.0,0.7482,0.0909,1,2,9,0.3636,2,2,0.5,1
110517,1,1,0,0,14.0,0,116,3,1,3,4,4.0,18706.0,20421.0,9.0,1,0,2.0,3.0,0.916,0.4167,2,0,3,0.3333,0,1,1.0,0
72410,0,0,0,4,1.0,0,225,2,1,2,7,13.0,14438.0,44622.0,23.0,1,1,3.0,5.0,0.3236,0.375,3,1,4,0.4063,1,2,0.5385,0
109416,0,0,0,1,1.0,1,300,34,0,0,0,12.0,31129.0,41262.0,19.0,0,0,3.0,8.0,0.7544,0.6842,0,0,0,0.6316,0,0,0.0,0
24069,0,0,0,0,,0,173,2,1,2,3,10.0,3734.0,46021.0,22.0,0,0,0.0,0.0,0.0811,0.48,0,0,0,0.4,0,0,0.3,0
29163,0,0,0,3,0.0,4,301,3,1,2,3,12.0,11768.0,32163.0,27.0,0,0,3.0,3.0,0.3659,0.5862,2,0,1,0.4138,0,1,0.25,0
111102,0,0,0,1,3.0,1,238,4,0,2,4,20.0,39152.0,74581.0,23.0,0,0,3.0,6.0,0.525,0.64,3,0,1,0.8,0,1,0.2,0
87340,0,0,0,3,6.0,2,146,3,1,1,3,3.0,6885.0,7385.0,15.0,0,0,1.0,1.0,0.9323,0.5625,0,0,0,0.1875,0,0,1.0,0
6902,0,0,0,0,7.0,1,147,7,0,3,12,11.0,8754.0,21073.0,19.0,1,0,1.0,1.0,0.4154,0.7826,0,0,1,0.4783,0,0,1.0909,0
49199,0,0,0,1,5.0,0,327,35,0,0,0,9.0,18638.0,22255.0,9.0,0,0,6.0,7.0,0.8375,0.8889,0,0,0,1.0,0,0,0.0,0
24724,2,1,0,0,,0,379,9,0,1,1,1.0,0.0,0.0,2.0,2,1,0.0,0.0,0.0,0.5,0,1,2,0.25,2,1,1.0,0
3060,0,0,0,1,6.0,2,129,8,0,1,3,14.0,15335.0,26706.0,23.0,0,0,4.0,7.0,0.5742,0.48,3,0,0,0.56,0,0,0.2143,1
